X.1,Bács-Kiskun,Baranya,Békés,Borsod-Abaúj-Zemplén,Budapest,Csongrád,Fejér,Gyor-Moson-Sopron,Hajdú-Bihar,Heves,Jász-Nagykun-Szolnok,Komárom-Esztergom,Nógrád,Pest,Somogy,Szabolcs-Szatmár-Bereg,Tolna,Vas,Veszprém,Zala,Magyarország összesen (országos átlag),null
9/27/2021,3.328080466,3.978099765,3.889715333,5.650923612,6.211478224,5.379575688,2.730169499,3.562815917,4.420831718,3.40807236,4.983773534,2.040850228,6.45580734,5.385632191,2.6194842,1.84742074,1.524594358,3.035483111,4.271179712,4.22257345,4.430495419,
9/28/2021,3.271190201,3.818975775,3.846496274,5.538802112,6.056395325,5.594758715,2.730169499,3.442042496,4.529318386,3.700192848,4.983773534,1.898465328,6.683659364,5.374618628,2.571857214,1.665280667,1.657167781,3.204121062,4.313054023,4.115672856,4.395402386,
9/29/2021,2.986738879,4.296347746,4.192248748,5.807893712,5.762554042,6.20444396,2.69604238,3.713782693,4.447953385,3.943626588,5.567809495,2.278158394,6.835560713,5.539822069,2.428976258,1.405080563,1.988601337,3.428971663,4.396802645,3.794971075,4.461201823,
9/30/2021,3.413415862,4.216785751,4.451563104,6.166682513,5.721742753,6.02512477,2.798423737,4.015716245,4.258101717,4.284433824,5.996102533,2.562928193,6.987462063,6.068473082,2.286095302,1.379060553,1.524594358,3.878672864,4.941168687,3.367368701,4.617658262,
10/1/2021,3.925428241,5.131748697,4.581220281,6.458198414,6.056395325,5.774077905,2.96905933,4.015716245,4.637805054,4.673927808,6.735881417,2.752774726,8.050771507,5.892256078,2.000333389,1.457120584,1.392020936,4.103523465,4.983042998,3.848421372,4.834065298,
10/2/2021,3.925428241,5.131748697,4.581220281,6.458198414,6.056395325,5.774077905,2.96905933,4.015716245,4.637805054,4.673927808,6.735881417,2.752774726,8.050771507,5.892256078,2.000333389,1.457120584,1.392020936,4.103523465,4.983042998,3.848421372,4.834065298,
10/3/2021,3.925428241,5.131748697,4.581220281,6.458198414,6.056395325,5.774077905,2.96905933,4.015716245,4.637805054,4.673927808,6.735881417,2.752774726,8.050771507,5.892256078,2.000333389,1.457120584,1.392020936,4.103523465,4.983042998,3.848421372,4.834065298,
10/4/2021,4.408995489,5.967149648,4.970191815,7.534564816,6.162504677,6.168580122,3.037313568,3.894942824,5.234481728,6.32927724,7.475660301,2.562928193,10.02548905,6.453947779,2.428976258,1.82140073,1.325734225,4.665649967,5.52740904,3.794971075,5.285888099,
10/5/2021,4.494330885,6.126273638,5.445601467,7.444867616,6.129855646,6.060988608,3.139694924,4.287456442,5.370090063,6.183216996,7.553531763,2.752774726,10.10143972,6.398879965,2.286095302,1.925480772,1.325734225,4.890500568,5.359911796,3.848421372,5.32829218,
10/6/2021,4.835672471,5.967149648,6.137106415,7.870929317,6.162504677,6.20444396,3.037313568,4.227069732,5.858280069,6.037156752,7.280981648,2.51546656,11.62045321,6.398879965,2.428976258,2.263740907,1.193160802,5.059138519,5.108665931,4.008772263,5.449655586,
10/7/2021,4.69344681,6.524083615,6.39642077,8.296991018,6.391047897,7.638997477,3.24207628,4.529003284,6.509200076,6.670084476,7.826081878,2.325620027,12.53186131,6.464961341,2.571857214,2.575981032,1.458307647,5.45262707,4.941168687,3.955321966,5.747946367,
10/8/2021,4.29521496,6.046711643,7.347240074,8.767901319,6.309425318,9.073550993,3.139694924,5.193257099,6.617686744,6.670084476,7.358853109,2.183235127,11.92425591,6.828408912,2.809992142,2.810161126,1.59088107,5.45262707,4.941168687,3.901871669,5.886856289,
10/9/2021,4.29521496,6.046711643,7.347240074,8.767901319,6.309425318,9.073550993,3.139694924,5.193257099,6.617686744,6.670084476,7.358853109,2.183235127,11.92425591,6.828408912,2.809992142,2.810161126,1.59088107,5.45262707,4.941168687,3.901871669,5.886856289,
10/10/2021,4.29521496,6.046711643,7.347240074,8.767901319,6.309425318,9.073550993,3.139694924,5.193257099,6.617686744,6.670084476,7.358853109,2.183235127,11.92425591,6.828408912,2.809992142,2.810161126,1.59088107,5.45262707,4.941168687,3.901871669,5.886856289,
10/11/2021,4.721891943,7.001455587,9.508193037,9.46305462,7.297058518,13.12616468,3.822237299,5.978284335,7.973770093,5.550289272,8.4879893,2.325620027,10.55714377,7.324019237,3.476769938,3.278521314,2.386321605,6.352029473,5.108665931,4.115672856,6.696920468,
10/12/2021,5.063233529,7.836856537,9.94038363,9.732146221,7.51743948,14.16621598,3.651601705,5.797124204,8.217865096,6.32927724,8.9941538,2.37308166,10.10143972,7.544290492,3.619650894,3.538721418,2.320034893,6.239604173,5.108665931,4.008772263,6.932336231,
10/13/2021,5.347684851,8.592695493,10.63188858,10.09093502,7.827605278,14.91935657,3.992872893,5.94809098,8.217865096,6.32927724,9.072025262,2.752774726,9.873587697,7.885710938,3.810158836,3.564741429,2.187461471,5.958540922,5.653031972,4.06222256,7.202845027,
10/14/2021,5.831252098,9.14962946,12.05811753,11.23457432,8.194906882,16.1745909,4.675415267,6.189637822,8.380595098,6.280590492,10.16222572,2.847697992,9.493834324,8.337267011,4.28642869,3.512701408,2.518895027,5.50883972,5.52740904,4.489824934,7.647356779,
10/15/2021,6.76994146,10.78065036,13.00893684,12.55760803,8.684642353,18.36228501,5.528593236,6.219831177,9.140001774,6.81614472,12.49836957,2.942621259,10.25334107,8.865918023,4.476936632,3.61678145,2.784041872,5.45262707,5.778654905,4.329474044,8.341906391,
10/16/2021,6.76994146,10.78065036,13.00893684,12.55760803,8.684642353,18.36228501,5.528593236,6.219831177,9.140001774,6.81614472,12.49836957,2.942621259,10.25334107,8.865918023,4.476936632,3.61678145,2.784041872,5.45262707,5.778654905,4.329474044,8.341906391,
10/17/2021,6.76994146,10.78065036,13.00893684,12.55760803,8.684642353,18.36228501,5.528593236,6.219831177,9.140001774,6.81614472,12.49836957,2.942621259,10.25334107,8.865918023,4.476936632,3.61678145,2.784041872,5.45262707,5.778654905,4.329474044,8.341906391,
10/18/2021,8.277533466,12.41167127,16.25036628,14.57579503,10.56196166,22.16385183,7.269076292,6.64253815,10.33335512,10.51633757,16.04152106,4.129162089,11.92425591,11.01356276,7.096420832,4.605541846,3.579482407,4.159736115,6.909261299,4.650175825,10.13749991,
10/19/2021,8.732655581,13.24707222,18.02234771,14.93458383,11.18229325,22.37903486,7.84923731,6.733118216,10.87578846,11.00320505,16.66449276,4.271546988,12.07615726,11.86160709,7.906079585,4.917781971,4.640069787,4.665649967,7.369878719,5.451930277,10.72823264,
10/20/2021,9.785125471,15.03721711,21.0044628,17.02004374,12.20257549,23.38322232,9.828610197,7.065245123,11.93353347,14.02178342,18.68915075,4.508855154,13.59517075,13.06208544,8.715738337,5.698382284,5.700657166,5.227776469,7.788621828,6.41403562,11.97695973,
10/21/2021,11.91851039,16.70801901,24.63486378,18.41035034,13.69626867,27.86620206,11.12544071,8.091819201,14.2931185,18.30621725,21.10316606,5.030933119,16.17749369,14.54891641,10.43030981,6.400922565,6.562384413,6.464454774,9.505468576,7.536491854,13.76085557,
10/22/2021,14.1372307,18.45838291,28.87033159,20.56308314,15.29607121,30.19735153,12.62703393,9.148586634,16.05602685,21.42216912,24.4516389,6.881936814,17.9243592,16.55338483,11.95437335,7.129482857,8.02069206,8.600535482,10.84544652,9.246901353,15.66026599,
10/23/2021,14.1372307,18.45838291,28.87033159,20.56308314,15.29607121,30.19735153,12.62703393,9.148586634,16.05602685,21.42216912,24.4516389,6.881936814,17.9243592,16.55338483,11.95437335,7.129482857,8.02069206,8.600535482,10.84544652,9.246901353,15.66026599,
10/24/2021,14.1372307,18.45838291,28.87033159,20.56308314,15.29607121,30.19735153,12.62703393,9.148586634,16.05602685,21.42216912,24.4516389,6.881936814,17.9243592,16.55338483,11.95437335,7.129482857,8.02069206,8.600535482,10.84544652,9.246901353,15.66026599,
10/25/2021,20.93561729,22.0386727,39.15646769,27.87340496,19.37720014,39.23503868,15.80085598,12.16792216,20.93792691,29.84497653,34.22450732,10.06186624,23.16495575,21.69671864,13.47843688,8.690683483,10.80473393,13.37861075,13.8185226,13.4694748,20.65224993,
10/26/2021,22.21564824,22.99341664,42.0089256,28.83764986,20.75662171,40.99236674,16.24450852,12.95294939,21.86006359,31.35426571,37.53404443,11.20094544,24.91182127,23.0403733,14.47860358,9.289143723,11.7990346,13.659674,14.1953914,14.27122926,21.88343051,
10/27/2021,24.00769156,25.30071451,45.20713599,31.52856587,22.65026553,43.35938004,17.33657632,15.09667761,24.95193363,35.49263929,42.40101077,12.10271647,25.74727869,25.30916723,15.52639726,9.887603963,13.25734225,15.57090411,15.91223814,16.35579083,24.01387005,
10/28/2021,27.90467467,29.95509123,48.66466073,35.58736418,24.26639259,45.79812102,19.75960175,17.0592457,26.55211198,39.38757913,46.76181261,13.1468724,27.34224285,28.11762573,16.14554807,11.57890464,15.9088107,16.69515711,17.54533627,18.22655122,26.46745795,
10/29/2021,29.98116932,32.54085608,52.98656665,39.06313068,25.5233803,50.46041995,20.81754243,18.2065932,28.91169701,44.01282019,52.75791515,14.38087486,30.38026984,29.8137144,17.3362227,12.95796519,18.49399244,17.48213421,18.08970231,20.73871517,28.65053704,
10/30/2021,29.98116932,32.54085608,52.98656665,39.06313068,25.5233803,50.46041995,20.81754243,18.2065932,28.91169701,44.01282019,52.75791515,14.38087486,30.38026984,29.8137144,17.3362227,12.95796519,18.49399244,17.48213421,18.08970231,20.73871517,28.65053704,
10/31/2021,29.98116932,32.54085608,52.98656665,39.06313068,25.5233803,50.46041995,20.81754243,18.2065932,28.91169701,44.01282019,52.75791515,14.38087486,30.38026984,29.8137144,17.3362227,12.95796519,18.49399244,17.48213421,18.08970231,20.73871517,28.65053704,
11/1/2021,38.14492226,42.76457248,63.48879805,46.3958768,30.20035405,56.77245542,27.40407635,21.95056925,36.58712876,53.36067581,73.66640255,17.51334265,33.72209952,36.33374355,22.43231015,16.9650468,23.20034893,19.89927817,24.66396912,25.92339397,35.26411156,
11/2/2021,38.62848951,43.56019243,60.50668296,46.6201198,30.58398017,56.95177461,28.25725432,23.06772339,36.28879043,54.82127825,75.45744617,18.13034388,34.10185289,36.74124537,21.67027838,16.86096676,22.27233498,20.12412877,24.91521499,24.74748744,35.50683837,
11/3/2021,39.96541072,43.40106844,59.64230178,44.5346599,29.58818471,55.66067645,27.36994923,21.49766892,34.74285541,51.36451914,73.66640255,18.88973001,31.59548063,36.04739092,21.09875455,17.66758708,21.87461471,20.06791612,24.99896361,25.60269218,34.73186722,
11/4/2021,44.545077,47.81675918,64.05064582,48.5486096,32.64086914,57.92009824,27.77947465,22.04114932,39.16368713,55.89238671,80.75270555,21.54758147,33.94995154,39.16422918,23.71823875,20.76396832,24.1946496,22.65369803,27.30205071,30.4666692,37.99113266,
11/5/2021,52.42437862,53.30653685,67.8971421,53.54922851,35.63641777,67.06537691,30.81678822,24.45661773,45.5915222,59.15439882,84.02330693,22.97143047,39.19054809,42.31410813,27.67127855,23.23586931,29.89530677,26.13888235,30.10762954,34.68924265,42.03121809,
11/6/2021,52.42437862,53.30653685,67.8971421,53.54922851,35.63641777,67.06537691,30.81678822,24.45661773,45.5915222,59.15439882,84.02330693,22.97143047,39.19054809,42.31410813,27.67127855,23.23586931,29.89530677,26.13888235,30.10762954,34.68924265,42.03121809,
11/7/2021,52.42437862,53.30653685,67.8971421,53.54922851,35.63641777,67.06537691,30.81678822,24.45661773,45.5915222,59.15439882,84.02330693,22.97143047,39.19054809,42.31410813,27.67127855,23.23586931,29.89530677,26.13888235,30.10762954,34.68924265,42.03121809,
11/8/2021,69.86124465,64.4054352,82.59162224,66.57774684,39.66041089,87.79467522,38.4271357,35.93009272,63.30197074,69.76810989,98.58527022,28.61936482,55.06423908,47.02791299,36.76803277,32.75919313,35.66225065,37.10034914,36.095656,42.86713806,51.71543299,
11/9/2021,74.01423394,69.73608888,90.63036727,70.38987785,42.23152212,91.77556123,39.92872893,38.28517443,66.71930078,74.73415818,107.6962312,30.94498485,60.9883917,50.77252433,39.67327888,36.55811465,40.23603372,39.854769,42.96304299,49.22772339,55.69410561,
11/10/2021,83.57179836,78.92549934,100.1385603,82.27475688,49.7489616,101.6739805,46.78827979,42.57263087,74.88292254,88.26907413,133.0044562,33.31806651,71.01388075,58.73533021,46.29342986,41.29375655,47.59385867,44.68905691,51.08665931,56.49696376,64.2319481,
11/11/2021,87.66789739,82.02841716,101.391913,84.74142988,52.16498992,108.201199,50.74702557,46.7997006,79.16814593,86.75978494,139.389916,33.03329671,74.4316611,61.79710066,49.00816803,44.49421783,49.84760685,47.66832738,54.39472987,60.61263661,67.34060595,
11/12/2021,91.13820352,83.65943806,104.2443709,88.17234779,54.36063728,106.3721433,52.86290693,48.18859494,82.09728596,91.62845974,143.2056176,34.40968407,76.25447729,63.85663689,51.24663634,48.00691924,49.58246001,48.56772978,57.82842336,62.5368473,69.63042635,
11/13/2021,91.13820352,83.65943806,104.2443709,88.17234779,54.36063728,106.3721433,52.86290693,48.18859494,82.09728596,91.62845974,143.2056176,34.40968407,76.25447729,63.85663689,51.24663634,48.00691924,49.58246001,48.56772978,57.82842336,62.5368473,69.63042635,
11/14/2021,91.13820352,83.65943806,104.2443709,88.17234779,54.36063728,106.3721433,52.86290693,48.18859494,82.09728596,91.62845974,143.2056176,34.40968407,76.25447729,63.85663689,51.24663634,48.00691924,49.58246001,48.56772978,57.82842336,62.5368473,69.63042635,
11/15/2021,97.22546181,86.88169887,102.5156086,93.5317555,61.12714904,105.4396835,53.57957642,51.32870389,84.15853265,94.01411039,159.3639459,39.58300209,82.40648193,67.98672293,54.81866025,51.20738052,52.63164872,52.89610385,67.33389194,70.60784212,74.34751487,
11/16/2021,101.6913476,88.1149098,103.4664279,92.9935723,62.62084223,105.4755473,54.2621188,52.74779158,86.13841434,93.72198991,161.8947684,38.15915309,78.45704686,68.57044176,55.29493011,53.52316145,54.35510322,55.4256731,67.62701211,71.56994746,75.42223901,
11/17/2021,105.5598855,92.17257156,104.3740281,93.0608452,65.05319507,109.5998887,56.68514423,56.37099421,90.80334106,96.2537008,160.3373392,40.24746496,81.34317249,71.78640208,56.2950968,57.58228308,57.13914509,61.32800138,68.12950384,75.36491854,78.09954499,
11/18/2021,111.7893695,94.47986942,108.6094959,97.27661361,68.08955499,112.9352256,58.11848321,58.87704269,95.79372779,99.46702617,162.2062542,42.33577682,85.14070622,74.7380369,59.29559689,60.44448423,61.71292816,65.48773749,75.6250055,78.83918783,81.56936863,
11/19/2021,117.2223897,97.98059722,111.5051729,98.55479871,71.79522005,115.732605,61.80421204,65.18745394,101.5163995,103.2645925,166.7617347,45.18347481,85.74831162,79.24258407,61.29593027,65.49236625,68.93817969,69.87232421,86.09358322,84.77217078,85.83755877,
11/20/2021,117.2223897,97.98059722,111.5051729,98.55479871,71.79522005,115.732605,61.80421204,65.18745394,101.5163995,103.2645925,166.7617347,45.18347481,85.74831162,79.24258407,61.29593027,65.49236625,68.93817969,69.87232421,86.09358322,84.77217078,85.83755877,
11/21/2021,117.2223897,97.98059722,111.5051729,98.55479871,71.79522005,115.732605,61.80421204,65.18745394,101.5163995,103.2645925,166.7617347,45.18347481,85.74831162,79.24258407,61.29593027,65.49236625,68.93817969,69.87232421,86.09358322,84.77217078,85.83755877,
11/22/2021,132.0707487,103.7488419,115.3948882,100.9317745,79.81055726,129.8988209,74.2947375,78.68388372,115.8637614,100.9763154,153.0952933,51.02125569,88.33063455,91.85311344,70.67844641,77.0972909,83.65382958,82.35153255,94.00782798,105.4574357,94.82868627,
11/23/2021,134.2610239,107.2097887,114.8762595,100.3263184,80.83900175,130.54437,76.64950869,78.17059668,118.7386581,103.75146,158.8967171,56.05218881,94.48263919,93.17474097,70.29743052,81.00029246,87.82989239,82.74502111,95.34780593,106.0453889,96.57602687,
11/24/2021,140.518953,115.2057692,116.2160503,102.5911727,83.84271264,128.8946335,80.57412734,80.76722523,120.2845931,100.4407611,153.0563575,57.47603781,97.21686348,97.7784102,76.72707356,88.8323156,92.66882231,89.77160238,102.8433076,114.5974364,100.0443883,
11/25/2021,140.5473981,117.791534,112.4559922,103.3087503,85.15683615,128.2132206,86.06859346,84.11868766,119.5251864,101.1223756,152.9006146,61.41535336,100.4067918,99.77186506,80.58485938,93.20367736,98.23690605,93.76270055,111.1762955,118.9803608,102.0885575,
11/26/2021,141.6852034,120.2181749,110.0357249,103.2190531,84.97726648,129.1456803,88.3209833,90.64045239,120.0133764,96.44844779,148.8512986,63.69351176,97.97637023,99.22118692,85.15704998,98.85001962,98.56833961,97.64137341,115.4056009,118.0717057,102.9395635,
11/27/2021,141.6852034,120.2181749,110.0357249,103.2190531,84.97726648,129.1456803,88.3209833,90.64045239,120.0133764,96.44844779,148.8512986,63.69351176,97.97637023,99.22118692,85.15704998,98.85001962,98.56833961,97.64137341,115.4056009,118.0717057,102.9395635,
11/28/2021,141.6852034,120.2181749,110.0357249,103.2190531,84.97726648,129.1456803,88.3209833,90.64045239,120.0133764,96.44844779,148.8512986,63.69351176,97.97637023,99.22118692,85.15704998,98.85001962,98.56833961,97.64137341,115.4056009,118.0717057,102.9395635,
11/29/2021,138.8406902,122.8437207,102.2130751,103.3535989,81.97355559,122.4750065,92.38211043,90.61025904,113.5041763,103.6053997,145.6975044,68.29729018,105.495487,98.45023753,85.72857381,111.4697247,109.2405001,99.66502882,131.317839,130.899777,103.8475958,
11/30/2021,135.7117257,124.4747417,99.27417912,102.3220811,80.50434918,121.5425467,89.72019517,96.28660982,115.3484497,104.8225684,136.9759007,72.99599187,102.6093614,98.29604765,87.01450242,111.5738047,108.4450596,103.5437017,136.3846306,132.2894847,103.6604329,
12/1/2021,134.061908,119.7408029,94.86583507,96.94024911,76.71706153,116.8085201,89.44717822,91.45567298,112.2023363,101.2684358,138.4165228,82.01370217,98.20422225,96.0052266,84.25213726,109.726384,108.4450596,104.6679547,140.3208158,134.4809468,101.4890515,
12/2/2021,128.8564488,120.3375179,92.22947246,94.1372116,74.92136481,113.293864,85.11303414,89.13078463,110.927618,101.4631828,128.3711042,81.77639401,96.00165269,93.80251404,80.44197842,108.9197637,105.8598778,103.9934029,135.7146416,133.6257421,99.0047572,
12/3/2021,123.8785507,115.7229222,85.48729922,90.75114229,72.04825004,105.5114112,85.0447799,81.37109234,106.6152729,98.83409845,123.348395,88.75325409,95.09024459,92.64608995,76.5841926,107.1243829,101.8163885,107.4785872,137.4314884,139.9328771,96.47805882,
12/4/2021,123.8785507,115.7229222,85.48729922,90.75114229,72.04825004,105.5114112,85.0447799,81.37109234,106.6152729,98.83409845,123.348395,88.75325409,95.09024459,92.64608995,76.5841926,107.1243829,101.8163885,107.4785872,137.4314884,139.9328771,96.47805882,
12/5/2021,123.8785507,115.7229222,85.48729922,90.75114229,72.04825004,105.5114112,85.0447799,81.37109234,106.6152729,98.83409845,123.348395,88.75325409,95.09024459,92.64608995,76.5841926,107.1243829,101.8163885,107.4785872,137.4314884,139.9328771,96.47805882,
12/6/2021,107.9777218,109.2386196,72.95377203,80.21172127,66.17142439,91.99074426,79.78920361,84.75274812,100.1331945,82.9622186,109.2925962,96.15726887,90.07750007,85.78464035,72.77403377,94.76487798,90.54764755,107.8158631,137.6408599,121.8666768,88.97399859,
12/7/2021,106.6123554,103.1123459,69.53946635,79.42687077,64.48183702,90.16168853,80.30111039,78.20079004,93.59687276,76.73031485,99.71440642,89.27533205,87.41922646,83.31760229,72.72640678,91.66849674,88.22761266,105.2862938,134.8771554,120.9580217,85.93552682,
12/8/2021,95.20585742,95.71308035,62.53797875,75.00928366,60.18848939,85.60698111,73.47568665,81.03896543,86.95206435,71.32608582,80.83057701,80.96954624,89.24204265,75.53101342,68.34472412,87.323155,81.13493456,98.59698846,127.8003969,107.862699,79.64363844,
12/9/2021,91.5648805,90.66089365,56.53052951,67.56441604,54.98913114,78.9721711,71.59869512,81.7334126,81.01241928,63.24408566,75.80786774,82.06116381,84.38119947,69.62774378,67.05879551,86.38643462,76.42857806,92.46980959,122.6498566,101.5021137,75.0289046,
12/10/2021,85.44917708,88.59228177,53.41875724,60.29894283,50.77740609,77.03552385,66.37724595,81.22012556,75.64232922,55.25945898,71.05770859,72.1891441,84.38119947,64.2971794,64.58219227,81.80691279,72.91538236,87.12960782,114.9868577,95.03462777,70.26356315,
12/11/2021,85.44917708,88.59228177,53.41875724,60.29894283,50.77740609,77.03552385,66.37724595,81.22012556,75.64232922,55.25945898,71.05770859,72.1891441,84.38119947,64.2971794,64.58219227,81.80691279,72.91538236,87.12960782,114.9868577,95.03462777,70.26356315,
12/12/2021,85.44917708,88.59228177,53.41875724,60.29894283,50.77740609,77.03552385,66.37724595,81.22012556,75.64232922,55.25945898,71.05770859,72.1891441,84.38119947,64.2971794,64.58219227,81.80691279,72.91538236,87.12960782,114.9868577,95.03462777,70.26356315,
12/13/2021,71.14127559,80.91454922,45.2935741,53.48195561,44.18230174,59.89260932,56.99228829,66.18383466,62.5968074,46.44715759,53.65343695,70.71783347,67.14039634,54.70436624,59.15271593,79.36103181,69.20332653,77.12375608,90.69975742,85.73427613,60.49454009,
12/14/2021,69.43456766,77.37404043,44.25631668,53.03346961,43.16201951,58.81669419,55.9002205,65.39880742,62.54256407,44.35362743,55.05512326,68.81936814,66.00113622,53.51490146,57.15238254,80.37581221,66.0878511,75.49358923,88.27104739,84.55836959,59.41689153,
12/15/2021,67.95542079,72.08316774,41.44707783,51.21710131,41.41529633,56.44968088,60.06372898,63.31546591,60.64404738,42.89302499,54.00385853,69.24652284,58.78582214,51.59854154,57.24763651,78.71053155,64.49697003,70.04096216,82.19927231,80.81684882,57.45314389,
12/16/2021,62.15261382,65.00215016,39.80475358,49.49043021,39.73387122,50.24523692,58.63038999,57.82027526,56.16897232,40.79949483,50.61644996,65.73436199,56.35540055,49.97954781,56.10458886,75.64017032,60.51976736,67.3989676,77.96996691,80.06854466,54.51117796,
12/17/2021,56.8333741,61.66054636,35.30997141,49.96134051,38.29731383,43.96906529,57.12879677,54.22726599,52.56179062,38.55990442,46.37245531,67.63282731,53.54522559,47.78784882,53.3422237,73.03816927,58.19973247,63.07059353,69.09261299,76.16667299,51.72274404,
12/18/2021,56.8333741,61.66054636,35.30997141,49.96134051,38.29731383,43.96906529,57.12879677,54.22726599,52.56179062,38.55990442,46.37245531,67.63282731,53.54522559,47.78784882,53.3422237,73.03816927,58.19973247,63.07059353,69.09261299,76.16667299,51.72274404,
12/19/2021,56.8333741,61.66054636,35.30997141,49.96134051,38.29731383,43.96906529,57.12879677,54.22726599,52.56179062,38.55990442,46.37245531,67.63282731,53.54522559,47.78784882,53.3422237,73.03816927,58.19973247,63.07059353,69.09261299,76.16667299,51.72274404,
12/20/2021,47.95849286,51.43682996,25.62890214,38.03161288,33.04898204,33.3892331,50.33750014,44.98809929,42.01146216,32.13325368,38.27382331,53.20449082,44.20329261,41.86255206,43.72157264,63.25464535,43.81551613,50.98487374,60.75962512,63.28515145,43.07816024,
12/21/2021,43.91928409,49.84559006,24.20267319,37.13464088,30.97576854,30.95049212,49.55257641,42.99533784,38.64837545,28.87124157,33.36792124,52.44510469,43.29188452,39.42855469,42.95954088,59.872044,42.35720848,48.56772978,56.32094817,61.09368928,40.7532468,
12/22/2021,39.05516649,46.82223424,21.65274869,33.74857157,28.78012118,28.6552065,42.42000859,39.00981495,36.85834543,25.5605427,31.0317774,48.6007124,40.93741361,37.17077432,39.81615984,54.56396187,39.30801976,45.08254547,53.26412347,58.20737325,37.61388256,
12/23/2021,35.89775682,44.39559338,19.36213855,29.68977326,28.20060087,27.04133379,39.58745774,35.93009272,35.61074875,21.81166311,28.15053332,46.22763074,38.27914,35.43063141,35.3392232,49.93240001,37.78342541,43.22752801,48.78357221,51.25883467,35.11057954,
12/24/2021,28.72958351,34.37078197,15.29954698,21.54975235,23.51546487,20.44238761,31.19218653,27.68730674,27.23015365,17.96541001,21.76507348,35.69114817,29.62076309,29.41722614,28.00466744,39.36827578,30.02788019,33.05303832,39.48747518,39.23251788,27.83316181,
12/25/2021,28.72958351,34.37078197,15.29954698,21.54975235,23.51546487,20.44238761,31.19218653,27.68730674,27.23015365,17.96541001,21.76507348,35.69114817,29.62076309,29.41722614,28.00466744,39.36827578,30.02788019,33.05303832,39.48747518,39.23251788,27.83316181,
12/26/2021,28.72958351,34.37078197,15.29954698,21.54975235,23.51546487,20.44238761,31.19218653,27.68730674,27.23015365,17.96541001,21.76507348,35.69114817,29.62076309,29.41722614,28.00466744,39.36827578,30.02788019,33.05303832,39.48747518,39.23251788,27.83316181,
12/27/2021,24.69037474,30.79049218,13.95975614,18.85883634,24.5357471,17.60914442,28.83741533,24.818938,21.75157692,14.80077139,17.83256468,28.61936482,25.74727869,25.61754698,23.9087467,32.9413332,28.17185228,28.38738835,34.37880925,31.96327751,24.73912607,
12/28/2021,23.43878892,29.19925228,13.09537496,19.46429244,24.2827171,16.71254847,28.39376279,24.18487754,21.26338692,14.6060244,16.89810714,27.43282399,24.30421587,24.36200083,23.14671493,30.15719209,27.1112649,26.195095,32.11759646,31.32187395,23.8398671,
12/29/2021,22.10186771,26.97151641,12.8360606,18.25338024,26.86199059,16.31804625,26.48264414,23.36965695,20.07003357,15.38501237,15.88577814,26.62597623,22.93710373,23.46990225,21.62265139,29.6888319,25.05637685,24.56492814,29.22826901,27.90105495,23.32224486,
12/30/2021,22.07342258,24.90290453,11.97167941,17.64792414,28.04551797,14.99108425,25.93661024,23.30927024,18.84955855,15.28763887,15.34067791,25.4394354,21.64594226,23.3046988,21.19400853,29.24649172,24.39350974,24.22765224,26.63206174,28.27520703,22.99324768,
12/31/2021,26.70997912,29.99487223,15.25632792,20.56308314,35.05689747,17.78846361,30.64615263,27.83827352,23.35175527,18.69571123,18.37766491,31.94167915,25.97513071,28.43701905,25.5280642,34.32039376,27.50898516,29.11815281,31.99197353,34.47544146,27.9062723,
1/1/2022,26.70997912,29.99487223,15.25632792,20.56308314,35.05689747,17.78846361,30.64615263,27.83827352,23.35175527,18.69571123,18.37766491,31.94167915,25.97513071,28.43701905,25.5280642,34.32039376,27.50898516,29.11815281,31.99197353,34.47544146,27.9062723,
1/2/2022,26.70997912,29.99487223,15.25632792,20.56308314,35.05689747,17.78846361,30.64615263,27.83827352,23.35175527,18.69571123,18.37766491,31.94167915,25.97513071,28.43701905,25.5280642,34.32039376,27.50898516,29.11815281,31.99197353,34.47544146,27.9062723,
1/3/2022,23.12589247,25.26093351,12.70640342,16.25761753,34.85284102,14.45312668,24.63977973,23.18849681,20.61246691,16.26137383,14.75664195,25.7242052,25.06372262,25.62856055,23.14671493,29.14241168,23.86321605,26.9820721,26.96705622,30.4132189,24.80053888,
1/4/2022,23.60945971,27.44888838,13.13859401,15.83155583,38.90132091,15.49317798,25.39057634,24.5471978,21.91430692,16.50480757,14.67877049,27.67013216,26.43083476,27.71012391,25.48043722,30.36535217,24.79123,26.8696468,27.67891951,29.34421296,26.34901896,
1/5/2022,26.28330214,31.58611214,15.81817569,17.26671104,44.85976915,16.89186766,28.39376279,26.81169944,23.24326861,17.38116904,16.58662129,29.61605912,29.39291107,32.13757614,29.05246112,33.1755133,28.3044257,28.89330221,30.14950385,33.62023671,29.66092395,
1/6/2022,27.93311981,33.933191,19.70789102,19.12792794,53.81376601,20.76516215,32.01123738,31.97476319,26.19953031,19.03651847,18.18298625,33.93506774,33.87400087,38.13996784,34.81532636,34.73671392,31.61876126,31.19802087,35.30004409,36.13240066,34.18353858,
1/7/2022,29.63982774,36.28026986,21.56631057,21.68429815,62.61267997,22.7018094,35.04855095,36.56415318,29.58973868,20.44843416,20.32445144,37.25738206,38.05128797,44.68202413,40.10192175,37.88513518,36.72283803,36.31337203,40.07371554,40.03427233,38.8099701,
